pais,year,idnum,estratopri,estratosec,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,q1,q2,enc,perprov,distrito,segmento,persec,horaini,ls3,a4,soct1,soct2,idio1,idio2,cp2,cp4a,cp4,np1,np1b,np2,sgl1,sgl2,lgl3,muni5,muni6,muni11,muni15,cp5,cp6,cp6l,cp7,cp7l,cp8,cp8l,cp9,cp13,cp20,cp21,it1,mil6,mil5,l1,prot3,prot4,prot7,prot6,prot8,jc1,jc10,jc13,perjc15,jc15a,jc16a,vic1ext,vic1exta,vic2,vic2aa,aoj1,vic1hogar,arm2,vic40,vic41,vic43,vic44,vic45,vic101,vic102,vic103,vol207,vol206,vol202,vol203,vol204,vol205,aoj8,aoj11,aoj12,aoj17,aoj18,aoj20,aoj21,aoj22,b1,b2,b3,b4,b6,b10a,b11,b12,b13,b18,b20,b20a,b21,b21a,b31,b32,b33,b17,b43,b37,b47a,b48,n1,n3,n9,n11,n15,epp1,epp3,mil1,mil2,b3milx,mil3,mil4,m1,m2,sd2new2,sd3new2,sd6new2,pop101,pop107,pop113,eff1,eff2,ing4,dem23,ros1,ros2,ros3,ros4,ros6,cct3,gen1,gen6,rac2a,mil7,w14a,pn4,pn5,e5,e8,e11,e15,e14,e3,e16,d1,d2,d3,d4,d5,d6,d7,d8,dem2,dem11,aut1,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,exc7mil,vb1,vb2,vb3,cv2,vb10,vb11,pol1,vb20,pp1,pp2,perw1,vb50,vb51,vb52,vb53,rac1ca,ab1,ab2,ab5,soc1,soc2a,soc2b,soc3,soc4,soc5,soc6,soc7,soc8,soc9,soc10,soc11,soc12a,soc12b,vb22,snw1a,snw1b,for1,for2,for3,for4,for5,for6,for7,for8,for9a,for9b,for9c,for9d,mil10a,mil10b,mil10c,mil10d,mil10e,mil11a,mil11b,mil11c,mil11d,mil11e,cct1new,cct1b,ed,ed2,edpadre,mov1,q2d,q2m,q2y,q3c,q5a,q5b,mil8,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,fs2,fs8,q11,gen10,q12c,q12,q12b,etid,leng1,leng4,www1,gi0,gi1,gi4,gi7,r1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r16,r26,colorr,horafin,ti,intid,sexi,colori,wt,weight1500,odd,muni10
11,2012,1144,1103,1,9,1115,1101,25,1,1,1,2101,2,25,1144,1501,90,41,9,12.15,1,1,5,2,3,2,2,2,2,2,3,2,2,3,2,0,2,3,1,888888,4,999999,3,1,4,999999,4,4,4,4,2,3,1,888888,2,999999,999999,2,2,1,1,1,1,1,1,2,999999,999999,999999,999999,1,1,1,0,0,0,0,1,1,2,1,3,3,1,2,1,1,2,3,2,888888,2,4,2,988888,7,4,3,3,2,2,2,1,2,3,2,1,2,2,2,999999,2,7,2,4,3,3,3,3,2,2,2,2,3,2,2,1,2,3,4,3,3,3,3,4,3,2,2,2,2,3,3,5,5,6,999999,999999,999999,999999,999999,999999,999999,999999,6,8,4,2,2,2,1,888888,888888,888888,888888,1,999999,999999,999999,1,2,1,0,0,0,999999,0,999999,0,0,0,1,1,1,1,1101,2,2,999999,3,888888,888888,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,4,3,2,4,1,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,2,2,2,11,0,0,5,25,11,1986,1,4,2,3,1,4,8,5,2,1,2,2,0,0,3,999999,8,1,1,2,1102,2,2,1,1,1,125,1,1,0,1,0,0,0,0,0,0,0,999999,0,0,6,13.08,53,93,1,6,1,1,0,999999
11,2012,664,1106,3,83,1102,1150,195,1,4,1,2501,2,23,664,212,54,1,11,20,2,13,5,888888,3,3,2,2,2,2,3,1,4,3,2,0,1,4,1,4,1,1,4,999999,2,1,4,4,2,4,3,3,2,3,1,1,1,2,2,2,1,1,1,2,1,1,1,2,4,2,1,1,1,1,1,0,999999,2,1,2,1,1,3,3,1,1,2,2,2,4,2,3,2,2,3,2,3,4,2,3,2,3,3,4,6,3,1,4,2,3,4,1,4,2,1,5,3,2,2,1,2,2,2,4,4,4,4,3,3,5,3,3,2,5,5,3,1,2,3,3,1,5,6,4,4,999999,999999,999999,999999,999999,999999,999999,999999,2,6,5,4,3,2,6,6,4,3,4,6,999999,999999,999999,3,2,1,0,0,0,0,999999,999999,1,0,0,4,4,1,1,1102,1,1,1102,3,3,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,1,1,1,4,999999,4,1,3,4,3,888888,888888,888888,888888,3,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,2,14,1,0,2,25,11,1988,1,2,3,3,3,999999,2,999999,2,2,3,3,1,1,3,999999,4,2,2,2,1101,3,4,2,1,1,888888,1,0,0,1,0,0,0,0,1,0,0,999999,0,1,2,20.35,35,2,2,4,1,1,0,0
11,2012,1500,1103,1,29,1115,1101,84,1,1,1,2801,1,22,1500,1501,110,7,12,14,3,58,2,2,2,2,2,2,2,2,3,2,888888,888888,1,0,1,4,1,2,4,999999,4,999999,4,999999,4,4,999999,4,2,3,1,5,2,999999,999999,2,2,2,1,888888,888888,2,2,2,999999,999999,999999,999999,1,2,0,0,0,0,999999,2,2,2,1,1,888888,1,1,1,1,3,3,2,3,2,6,1,7,7,7,7,5,5,5,5,3,5,5,5,4,4,4,4,999999,4,7,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,888888,3,2,2,2,4,4,4,4,3,7,7,7,6,4,5,6,999999,999999,999999,999999,999999,999999,999999,999999,10,10,10,1,1,1,1,3,2,2,2,8,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,0,999999,1,1,1,1,1,0,2,2,999999,2,1,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,4,2,3,4,14,2,2,3,888888,888888,888888,888888,988888,988888,988888,988888,988888,888888,888888,888888,888888,888888,2,2,13,888888,4,3,21,1,1990,1,2,2,3,4,999999,888888,999999,2,888888,1,1,0,0,1,999999,5,0,999999,2,1101,1,1,1,1,1,120,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,14.45,45,101,2,3,1,1,0,999999
11,2012,1110,1103,1,6,1115,1101,20,1,1,1,2101,1,26,1110,1501,87,16,16,15.41,2,1,3,3,3,2,2,2,2,2,3,2,4,3,2,0,1,3,1,4,4,999999,4,999999,4,999999,4,4,999999,4,3,3,1,4,2,999999,999999,2,2,888888,1,1,1,2,2,1,1,1,4,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,3,2,3,3,1,1,3,6,2,4,5,4,4,4,3,5,4,2,4,6,6,3,4,3,2,999999,4,7,3,4,5,4,4,5,4,4,4,3,5,5,3,2,3,3,4,3,3,3,5,4,3,2,4,4,5,6,6,5,5,6,999999,999999,999999,999999,999999,999999,999999,999999,9,8,6,3,2,3,6,5,5,4,3,5,999999,999999,999999,2,1,888888,0,0,0,999999,0,999999,999999,999999,0,2,2,1,2,999999,2,2,999999,3,3,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,1,4,999999,888888,888888,2,4,4,1,1,888888,1,3,888888,888888,4,888888,2,888888,888888,888888,2,2,2,11,0,0,5,6,6,1985,1,5,1,3,1,4,6,6,2,1,3,2,0,0,1,999999,2,0,999999,2,1101,2,3,1,1,1,888888,1,0,0,0,0,0,0,0,1,1,0,999999,0,1,3,16.27,46,107,1,3,1,1,0,999999
11,2012,1385,1103,1,23,1115,1101,66,1,1,1,1901,2,50,1385,1501,104,39,7,14.15,1,1,3,2,3,2,2,2,2,2,4,2,4,2,2,0,0,4,0,3,4,999999,3,1,2,1,4,4,4,4,4,4,2,888888,2,999999,999999,2,2,2,2,1,1,2,2,2,999999,999999,999999,999999,1,1,1,1,1,0,0,1,1,3,1,2,3,3,3,3,2,4,4,3,2,3,6,2,7,3,2,2,5,4,3,3,2,1,3,1,1,2,3,3,999999,2,5,3,5,7,5,4,4,3,5,2,3,3,4,3,2,5,3,4,4,2,4,1,3,1,1,2,3,3,7,5,4,5,6,3,4,6,4,3,2,3,3,4,5,6,4,2,3,4,4,3,4,2,1,1,3,4,1,2,2,0,0,0,999999,0,999999,0,999999,0,1,1,1,1,1104,1,1,1101,3,3,4,2,2,3,1,2,2,2,2,1,1,1,1,7,2,1,2,4,2,1,2,1,2,3,8,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,16,0,1,5,16,10,1961,1,3,2,3,1,1,8,8,2,1,3,2,999999,999999,3,999999,7,3,0,2,1101,2,4,1,1,1,120,1,1,0,1,0,0,1,0,1,1,0,999999,1,1,4,15.02,47,90,2,4,1,1,1,999999
11,2012,774,1106,1,92,1106,1159,214,1,2,1,2601,1,48,774,601,63,2,84,15.3,1,21,3,2,3,2,2,2,2,2,4,2,3,3,2,0,1,3,2,4,1,1,2,1,4,999999,4,4,999999,4,2,3,2,6,2,999999,999999,2,2,2,2,1,2,2,2,2,999999,999999,999999,999999,2,2,1,1,0,0,0,1,2,2,1,1,1,1,1,1,1,1,4,4,3,3,6,1,2,3,3,2,6,2,5,5,3,5,5,3,3,5,3,3,1,3,6,4,4,4,4,3,3,3,3,2,1,3,4,4,6,5,3,4,3,3,3,1,1,1,7,4,7,4,1,1,5,1,6,999999,999999,999999,999999,999999,999999,999999,999999,10,10,5,1,1,1,1,5,5,6,3,10,999999,999999,999999,2,2,2,0,0,0,0,0,999999,999999,1,0,1,1,1,1,1103,1,2,999999,4,4,4,2,1,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,4,3,2,3,4,1,2,2,888888,1,1,1,4,3,4,3,2,1,2,3,3,1,2,2,18,3,8,2,7,8,1963,1,2,1,3,1,2,16,16,2,2,2,1,0,0,2,4,4,2,1,5,1101,1,1,1,1,1,120,1,1,1,1,1,1,1,0,1,1,1,1,1,1,6,16.3,60,32,2,4,1,1,0,999999
11,2012,137,1101,1,41,1102,1113,109,1,2,1,2101,1,37,137,218,12,4,6,11.08,2,57,3,2,3,2,2,2,2,2,4,2,3,888888,2,0,1,4,1,4,4,999999,4,999999,4,999999,4,4,999999,4,4,4,2,5,2,999999,999999,2,2,2,1,1,1,2,2,2,999999,999999,999999,999999,2,1,0,0,0,0,0,3,2,2,3,2,3,2,2,2,1,2,3,4,2,3,1,2,1,1,1,1,5,1,1,1,1,1,6,2,1,1,1,1,1,1,7,1,1,1,3,2,1,2,1,2,2,1,1,1,1,5,5,5,2,2,2,5,5,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,1,3,4,7,7,2,6,2,2,6,4,7,7,7,7,2,2,2,2,1,2,0,0,0,999999,988888,999999,0,999999,0,1,1,1,1,1101,1,2,999999,4,4,4,2,2,3,888888,2,3,2,2,1,2,1,5,7,1,2,1,1,888888,1,2,2,2,2,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,4,4,2,13,10,1974,1,3,1,3,1,4,6,5,2,2,3,2,999999,999999,1,999999,5,0,999999,2,1101,1,5,2,1,1,888888,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,5,11.54,46,7,2,4,1,1,1,999999
11,2012,45,1101,3,33,1124,1105,91,1,4,1,2101,1,48,45,2401,4,1,16,12.26,1,27,3,1,2,1,2,2,2,2,3,2,3,3,2,0,2,4,1,4,3,1,3,1,4,999999,3,4,999999,4,3,2,1,8,1,2,2,2,2,2,1,2,1,2,2,2,999999,999999,999999,999999,2,1,1,0,0,0,0,2,1,4,2,3,3,2,3,2,1,2,1,2,2,2,6,1,5,4,6,7,5,5,6,6,4,3,5,6,3,5,6,5,3,6,7,5,5,5,5,6,4,5,6,5,4,6,6,6,5,6,2,2,2,2,1,5,4,5,3,4,5,4,6,6,5,6,5,3,4,6,6,6,1,2,2,8,7,3,4,2,3,5,6,5,4,4,5,2,8,4,2,1,2,0,0,0,999999,0,999999,0,0,0,1,2,1,1,1101,1,2,999999,3,2,4,2,2,3,1,2,3,2,2,1,2,2,8,7,2,1,2,4,2,1,2,1,2,4,8,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,1,1,4,21,9,1963,1,4,1,3,1,1,8,8,2,2,2,2,999999,999999,2,5,5,3,1,2,1101,1,2,1,1,1,135,1,1,0,1,0,1,0,0,1,1,1,1,0,1,6,13.26,60,158,2,6,1,1,1,999999
11,2012,486,1104,2,68,1116,1135,165,1,3,1,2101,1,41,486,1602,39,7,4,15.3,2,1,3,2,3,3,2,1,2,2,4,2,3,3,2,0,0,3,0,4,4,999999,3,1,4,999999,4,4,999999,2,3,2,1,8,2,999999,999999,2,2,2,1,1,2,2,2,1,2,10,1,2,1,1,0,0,0,0,0,1,1,2,2,1,3,888888,1,2,1,2,3,4,2,2,4,2,5,6,6,5,5,4,5,6,4,3,5,3,5,5,5,4,4,5,7,3,6,5,5,6,6,6,6,5,4,5,5,6,4,5,2,2,3,3,3,2,2,5,4,4,6,5,6,7,7,6,7,999999,999999,999999,999999,999999,999999,999999,999999,6,8,10,5,1,3,1,6,7,7,9,8,999999,999999,999999,2,2,2,0,0,0,999999,0,999999,0,0,0,1,1,1,1,1101,1,2,999999,1,3,1,1,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,3,4,2,2,1,2,1,2,2,1,1,1,1,3,3,3,3,2,2,988888,988888,988888,1,2,2,14,2,2,3,1,7,1970,1,5,1,2,1,1,13,12,2,1,1,2,0,0,2,4,6,3,3,2,1101,1,2,1,1,1,130,1,1,0,1,0,0,0,1,1,0,1,0,1,1,7,16.19,49,150,1,7,1,1,0,999999
11,2012,416,1104,3,62,1122,1129,154,1,4,1,2401,2,19,416,2205,33,2,2,10.55,1,4,2,1,2,3,2,1,2,2,3,2,2,4,2,0,0,3,1,2,4,999999,4,999999,3,1,4,4,4,1,2,2,1,3,2,999999,999999,2,1,2,1,1,1,2,1,1,4,10,2,2,1,2,0,0,0,0,0,1,1,1,2,2,2,2,2,1,2,3,2,4,2,1,6,2,4,6,5,2,3,6,4,7,5,5,6,2,4,6,5,3,6,4,7,6,7,6,2,3,2,3,2,4,2,7,7,7,3,6,3,3,2,2,2,6,4,2,4,5,5,4,3,7,6,6,6,999999,999999,999999,999999,999999,999999,999999,999999,8,10,6,10,5,4,7,9,6,3,3,8,999999,999999,999999,3,1,1,0,0,0,999999,0,999999,999999,999999,1,3,3,1,2,999999,1,2,999999,4,2,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,1,1,1,1,999999,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,2,888888,888888,2,2,2,11,2,0,3,17,12,1992,1,1,1,3,1,4,3,988888,2,2,1,2,0,0,1,999999,3,0,999999,2,1101,1,2,1,1,888888,888888,1,0,1,1,0,0,0,0,1,0,0,999999,0,1,7,12.07,72,151,1,4,1,1,0,999999
11,2012,254,1101,1,49,1120,1118,127,1,2,1,2101,2,22,254,2006,20,15,23,14.35,2,5,3,3,3,2,2,2,2,2,3,2,3,888888,2,0,0,2,0,4,4,999999,3,1,4,999999,4,4,3,4,3,3,2,888888,2,999999,999999,2,2,2,2,2,1,2,2,2,999999,999999,999999,999999,2,2,1,1,1,0,999999,1,1,1,1,1,2,2,1,3,2,3,3,3,888888,1,2,2,5,6,5,5,5,5,5,4,4,5,7,3,3,4,4,3,4,4,7,6,6,6,5,5,5,6,5,2,2,5,3,4,7,7,3,3,888888,3,3,3,7,4,5,5,6,4,6,6,7,7,6,999999,999999,999999,999999,999999,999999,999999,999999,5,8,6,8,3,6,2,5,5,5,5,1,999999,999999,999999,2,1,1,0,0,0,999999,999999,999999,999999,0,1,1,3,1,1,1102,2,2,999999,3,3,4,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,888888,999999,999999,4,2,1,2,4,1,1,1,1,888888,888888,888888,888888,888888,1,888888,888888,888888,1,2,2,9,4,888888,3,5,5,1989,1,4,2,3,5,999999,3,999999,2,2,3,2,1,0,3,999999,11,3,3,2,1101,1,4,1,888888,1,888888,1,0,1,1,0,0,0,0,1,1,0,999999,0,1,5,15.3,55,124,2,5,1,1,0,999999
11,2012,1307,1103,1,20,1115,1101,53,1,1,1,2501,1,43,1307,1501,101,54,12,15.02,1,13,2,2,3,2,2,2,2,2,3,2,3,3,2,0,2,2,2,4,4,999999,4,999999,4,999999,4,4,999999,4,2,2,1,8,2,999999,999999,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,3,4,1,2,3,6,3,4,3,4,5,5,4,7,7,4,3,4,4,4,4,6,4,999999,5,7,7,7,7,5,5,4,4,5,4,4,6,7,7,5,7,3,3,3,3,3,2,2,1,1,6,7,1,1,7,7,6,7,7,1,7,1,7,1,2,2,7,9,7,5,1,1,8,6,5,1,1,9,1,10,1,2,2,2,1,0,0,999999,0,999999,999999,999999,0,2,3,1,1,1102,1,2,999999,2,3,4,2,2,3,1,3,3,1,2,2,1,1,7,1,2,1,2,1,2,1,2,1,2,1,5,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,1,2,2,3,23,9,1968,4,5,4,3,1,4,888888,14,2,2,2,2,999999,999999,1,999999,7,4,0,2,1101,1,1,1,1,1,120,1,1,1,1,1,1,1,0,1,1,1,1,0,1,6,15.5,48,94,1,3,1,1,1,999999
11,2012,469,1104,2,67,1112,1134,163,1,3,1,2101,1,67,469,1203,38,2,9,9.25,1,2,3,2,3,2,2,2,2,1,4,2,3,2,2,0,0,4,1,3,1,1,2,1,3,1,3,988888,999999,988888,1,3,2,10,1,2,2,2,2,2,1,2,2,2,2,1,4,8,1,1,1,1,1,0,0,1,0,1,2,1,1,1,3,1,1,2,1,3,3,2,1,3,6,1,4,6,7,7,6,5,3,4,6,7,7,4,6,6,5,4,1,1,7,5,2,1,7,7,4,6,6,4,5,7,6,5,3,4,2,3,2,2,3,1,2,2,7,3,6,4,4,6,6,6,6,3,1,4,5,7,1,2,2,9,10,9,1,2,2,5,8,9,8,7,7,5,10,1,2,2,2,0,0,0,999999,0,999999,0,0,0,1,2,1,1,1101,2,1,1101,2,1,4,2,2,2,3,1,4,988888,2,1,2,2,1,2,2,1,2,2,3,1,2,1,2,4,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,11,2,8,3,9,1,1945,1,2,1,3,1,4,7,7,2,2,3,3,999999,999999,3,999999,8,3,0,2,1101,4,5,1,1,1,145,1,1,0,0,0,0,0,0,1,1,0,999999,1,1,4,10.2,55,57,1,6,1,1,1,999999
11,2012,965,1107,1,108,1108,1175,245,1,2,1,2401,1,60,965,801,79,12,16,11.21,2,27,3,2,3,3,2,2,2,1,3,2,3,3,2,0,1,1,1,888888,4,999999,4,999999,4,999999,2,4,999999,4,3,2,2,6,1,3,2,1,2,2,1,1,1,1,1,2,999999,999999,999999,999999,2,1,1,0,0,0,0,1,1,3,2,1,1,1,1,1,1,4,4,1,2,3,6,2,2,4,3,2,6,3,5,5,2,1,1,1,1,4,2,5,6,6,6,3,4,3,4,4,4,3,5,2,2,5,6,6,2,3,2,4,3,3,3,5,2,1,5,3,6,1,7,6,6,6,6,6,1,4,1,5,1,1,2,9,9,6,3,2,2,4,5,7,6,5,8,2,9,9,3,1,1,0,0,0,999999,0,999999,0,999999,988888,1,2,1,1,1101,1,2,999999,2,888888,2,2,2,3,3,3,2,1,2,1,2,1,1,7,3,1,1,2,3,1,1,1,2,1,7,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,17,1,3,3,8,8,1951,1,4,3,1,1,4,12,11,2,2,1,1,999999,999999,2,4,4,2,0,1,1102,2,1,1,1,1,136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,12.01,40,37,2,5,1,1,1,999999
11,2012,1072,1103,1,5,1115,1101,13,1,1,1,2201,2,44,1072,1501,86,23,101,10.22,2,3,3,2,3,2,2,2,2,2,3,1,4,2,2,0,2,4,2,3,2,1,2,1,4,999999,4,4,4,4,4,3,2,6,2,999999,999999,2,2,1,1,1,1,1,1,2,999999,999999,999999,999999,2,1,0,0,0,1,999999,1,1,1,2,3,3,2,2,2,1,2,1,2,2,2,2,2,5,4,3,2,3,2,3,4,3,3,4,5,6,7,4,5,999999,7,7,7,1,7,3,2,3,3,3,6,3,3,4,3,2,2,3,3,3,2,3,2,2,2,2,2,5,2,3,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,8,8,7,3,4,3,3,2,3,3,2,4,999999,999999,999999,1,2,2,0,0,0,1,999999,999999,0,0,0,1,2,1,1,1101,1,2,999999,4,3,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,2,999999,888888,999999,999999,888888,888888,888888,999999,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,2,6,0,0,5,3,11,1967,1,2,1,3,5,999999,5,999999,2,2,3,2,0,0,2,1,5,3,1,2,1101,1,5,1,888888,888888,888888,1,0,0,0,0,0,0,0,0,0,0,999999,0,0,4,10.59,37,104,2,4,1,1,0,0
11,2012,1343,1103,1,21,1115,1101,58,1,1,1,2001,1,35,1343,1501,102,54,72,16.3,2,22,4,2,3,2,2,2,2,1,4,2,4,4,2,0,0,4,0,4,4,999999,3,1,4,999999,4,4,999999,4,888888,3,1,888888,2,999999,999999,2,2,1,1,1,1,1,2,2,999999,999999,999999,999999,1,2,1,1,0,1,0,1,1,3,2,2,2,3,3,2,1,3,3,1,2,2,2,3,3,3,3,3,4,1,1,3,1,1,4,988888,1,1,1,1,999999,1,7,4,4,4,2,2,2,2,4,3,2,4,4,4,1,2,4,4,3,3,3,2,2,2,2,4,3,2,5,4,5,7,7,4,2,5,3,6,2,3,3,5,2,5,2,1,1,5,4,4,2,2,1,1,1,1,2,2,2,0,0,0,999999,0,0,999999,999999,0,1,1,1,1,0,1,2,999999,2,4,4,2,2,3,3,1,3,888888,2,2,1,1,1,2,2,1,1,2,2,1,888888,3,2,3,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,14,2,888888,3,20,4,1976,1,2,1,3,1,2,7,3,1,2,3,3,999999,999999,1,999999,8,0,999999,3,1101,1,5,1,1,1,120,1,1,1,0,0,0,0,0,1,1,0,999999,1,1,5,17.15,45,89,2,4,1,1,1,999999
11,2012,26,1101,3,32,1115,1104,89,1,4,1,2701,2,70,26,1508,3,1,9,12.35,2,5,4,2,3,2,2,2,2,1,3,1,4,4,2,0,1,4,0,3,2,1,4,999999,4,999999,3,4,2,2,1,1,1,5,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,2,2,2,2,2,2,2,2,3,888888,2,2,4,1,2,888888,2,5,5,5,5,5,5,5,5,5,5,7,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,2,888888,2,2,2,2,2,2,4,2,4,2,5,6,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,2,5,6,2,2,2,6,4,4,4,4,4,999999,999999,999999,2,888888,888888,0,0,0,0,999999,0,0,999999,0,1,2,1,2,999999,1,2,999999,4,888888,888888,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,2,999999,988888,999999,999999,4,2,888888,999999,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,2,5,1,1,5,24,7,1941,1,3,2,3,7,999999,888888,999999,2,2,2,1,0,0,2,6,3,1,0,2,1101,1,5,5,2,1,888888,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,6,13.38,63,105,2,6,1,1,0,0
11,2012,98,1101,2,38,1120,1110,102,1,3,1,2101,2,43,98,2004,9,3,16,10.2,2,3,3,2,3,2,2,1,1,1,2,1,3,3,2,0,0,4,1,3,1,1,2,2,2,1,4,4,1,4,2,3,2,6,1,1,2,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,1,1,1,1,0,1,0,1,1,3,1,2,2,1,3,2,2,1,4,2,2,2,6,3,1,3,3,1,4,4,6,2,4,3,6,5,3,5,3,3,3,5,7,5,5,6,3,3,3,5,5,3,3,4,6,5,2,2,2,3,2,2,2,2,2,888888,2,2,7,2,2,6,6,7,7,999999,999999,999999,999999,999999,999999,999999,999999,9,9,9,2,2,2,2,9,2,2,2,9,999999,999999,999999,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1101,2,2,999999,1,3,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,1,4,4,2,2,1,1,2,2,2,1,1,1,2,888888,4,4,4,1,888888,888888,888888,1,1,2,16,2,4,2,1,1,1969,1,1,1,3,1,1,11,11,2,2,3,2,0,0,2,3,4,1,1,2,1101,1,1,1,888888,1,180,1,1,1,1,0,0,1,0,1,1,1,1,1,1,4,11.15,55,127,2,4,1,1,0,1
11,2012,1042,1103,1,4,1115,1101,7,1,1,1,1901,2,72,1042,1501,85,32,34,13.53,3,888888,2,888888,3,2,2,1,2,888888,3,2,888888,888888,2,0,888888,4,0,4,3,1,4,999999,3,1,4,4,4,4,1,888888,2,5,1,1,1,2,2,888888,1,1,888888,888888,888888,2,999999,999999,999999,999999,1,888888,0,0,1,1,999999,1,2,2,2,1,2,3,2,888888,1,3,4,1,3,3,2,2,888888,2,2,1,1,2,4,4,3,1,7,888888,3,4,4,2,999999,888888,6,5,5,888888,4,888888,2,3,4,888888,1,2,2,888888,888888,888888,2,3,3,2,2,888888,7,6,2,1,888888,888888,3,4,4,6,5,999999,999999,999999,999999,999999,999999,999999,999999,10,9,888888,5,4,2,5,888888,7,8,8,1,999999,999999,999999,1,1,888888,0,0,0,999999,999999,999999,0,999999,888888,1,2,2,2,999999,1,2,999999,4,1,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,2,999999,888888,999999,999999,4,888888,888888,999999,888888,888888,888888,888888,888888,3,888888,888888,888888,2,888888,888888,888888,888888,2,2,2,4,888888,888888,5,11,1,1940,5,2,1,3,5,999999,6,999999,2,2,3,2,0,1,6,999999,2,4,0,888888,1102,2,5,1,888888,888888,888888,1,1,0,0,0,0,0,0,1,1,0,999999,0,1,5,14.29,36,109,1,5,1,1,0,999999
